Date,Open,High,Low,Close,Volume,Adj Close
1988-02-09,236.389999,239.520004,235.990005,239.509995,324700000,119.754997
1988-02-08,237.970001,238.039993,235.070007,236.360001,337700000,118.18
1988-02-05,240.089996,241.630005,237.949997,238.039993,322620000,119.019997
1988-02-04,240.229996,240.779999,238.160004,240.130005,372980000,120.065002
1988-02-03,243.710007,245.389999,238.360001,240.179993,474540000,120.089996
1988-02-02,243.309998,244.529999,241.190002,243.75,329840000,121.875
1988-02-01,245.860001,247.240005,243.240005,243.289993,421320000,121.644997
1988-01-29,242.270004,245.759995,241.300003,245.759995,423760000,122.879997
1988-01-28,238.529999,242.919998,238.460007,242.279999,332860000,121.139999
1988-01-27,239.259995,242.509995,237.529999,238.460007,352720000,119.230003
1988-01-26,242.50,242.520004,238.570007,239.220001,276760000,119.610001
1988-01-25,236.979996,243.020004,236.979996,242.520004,550500000,121.260002
1988-01-22,233.699997,237.029999,233.699997,237.029999,294100000,118.514999
1988-01-21,232.470001,235.089996,230.110001,233.699997,316160000,116.849998
1988-01-20,239.860001,239.889999,231.080002,232.449997,363320000,116.224998
1988-01-19,243.860001,244.160004,239.679993,239.889999,307100000,119.945
1988-01-18,244.619995,245.100006,241.720001,243.919998,270200000,121.959999
1988-01-15,237.300003,245.320007,237.199997,244.630005,395880000,122.315002
1988-01-14,237.00,238.610001,234.830002,237.199997,281140000,118.599998
1988-01-13,236.850006,241.240005,232.580002,236.990005,308040000,118.495003
1988-01-12,239.160004,239.270004,231.559998,236.869995,331460000,118.434998
1988-01-11,233.880005,239.270004,231.820007,239.270004,317960000,119.635002
1988-01-08,252.479996,252.479996,233.050003,233.889999,394600000,116.945
1988-01-07,250.25,253.130005,247.589996,252.470001,350720000,126.235001
1988-01-06,250.309998,251.580002,248.630005,250.240005,339460000,125.120003
1988-01-05,248.050003,253.720001,248.050003,250.309998,419040000,125.154999
1988-01-04,238.259995,248.520004,238.259995,248.059998,363620000,124.029999
1987-12-31,240.25,240.270004,236.710007,238.259995,340280000,119.129997
1987-12-30,236.889999,240.649994,236.809998,240.270004,298460000,120.135002
1987-12-29,237.889999,238.559998,236.669998,236.809998,223160000,118.404999
1987-12-28,244.600006,244.649994,236.639999,237.919998,262440000,118.959999
1987-12-24,246.229996,246.229996,244.070007,244.649994,217600000,122.324997
1987-12-23,243.220001,246.809998,243.210007,246.229996,406220000,123.114998
1987-12-22,243.279999,243.690002,240.289993,243.220001,385300000,121.610001
1987-12-21,242.740005,244.559998,242.050003,243.25,323580000,121.625
1987-12-18,236.190002,242.75,236.190002,242.75,552440000,121.375
1987-12-17,241.940002,242.350006,236.110001,236.160004,383560000,118.080002
1987-12-16,236.679993,241.949997,236.320007,241.949997,387640000,120.974998
1987-12-15,235.979996,239.479996,234.899994,236.679993,429940000,118.339996
1987-12-14,228.729996,236.270004,228.600006,235.979996,375360000,117.989998
1987-12-11,227.119995,229.550003,226.850006,228.759995,303360000,114.379997
1987-12-10,232.809998,234.360001,227.070007,227.070007,377920000,113.535004
1987-12-09,228.809998,234.139999,227.509995,232.830002,462860000,116.415001
1987-12-08,222.669998,228.809998,222.25,228.809998,454620000,114.404999
1987-12-07,217.259995,222.639999,217.179993,222.639999,293320000,111.32
1987-12-04,217.990005,219.130005,214.130005,217.179993,369600000,108.589996
1987-12-03,226.649994,227.369995,218.029999,218.029999,408320000,109.014999
1987-12-02,225.300003,228.050003,223.289993,226.669998,297780000,113.334999
1987-12-01,223.960007,227.820007,223.880005,225.259995,299740000,112.629997
1987-11-30,233.699997,233.720001,219.320007,223.880005,537820000,111.940002
1987-11-27,238.050003,238.070007,233.720001,233.720001,172720000,116.860001
1987-11-25,240.979996,241.039993,238.009995,238.009995,279560000,119.004997
1987-11-24,237.919998,242.940002,237.880005,240.970001,399040000,120.485001
1987-11-23,237.75,237.919998,235.979996,237.880005,286320000,118.940002
1987-11-20,234.240005,237.75,229.990005,237.75,378340000,118.875
1987-11-19,240.539993,240.639999,234.190002,234.460007,314280000,117.230003
1987-11-18,237.759995,240.639999,234.899994,240.639999,316520000,120.32
1987-11-17,242.00,242.00,235.479996,237.75,296480000,118.875
1987-11-16,241.240005,245.139999,239.669998,241.990005,328680000,120.995003
1987-11-13,243.559998,244.559998,241.199997,241.199997,349840000,120.599998
1987-11-12,236.639999,244.990005,236.509995,243.550003,412560000,121.775002
1987-11-11,234.050003,238.509995,234.009995,236.520004,295700000,118.260002
1987-11-10,237.380005,237.580002,231.929993,234.009995,368620000,117.004997
1987-11-09,244.289993,244.300003,237.020004,237.399994,321380000,118.699997
1987-11-06,248.75,251.529999,243.309998,244.300003,456580000,122.150002
1987-11-05,243.759995,250.880005,242.479996,248.759995,452000000,124.379997
1987-11-04,246.669998,246.669998,241.630005,244.020004,405000000,122.010002
1987-11-03,252.050003,252.050003,238.440002,246.669998,455600000,123.334999
1987-11-02,248.110001,252.169998,244.990005,252.050003,352000000,126.025002
1987-10-30,242.429993,251.889999,242.25,248.220001,606800000,124.110001
1987-10-29,231.720001,244.860001,231.710007,242.25,516200000,121.125
1987-10-28,231.470001,242.119995,223.669998,231.710007,558800000,115.855003
1987-10-27,223.710007,234.830002,223.639999,231.470001,520400000,115.735001
1987-10-26,243.350006,243.770004,223.389999,223.639999,617600000,111.82
1987-10-23,243.75,247.199997,237.729996,243.770004,491200000,121.885002
1987-10-22,253.410004,253.639999,237.259995,243.75,784400000,121.875
1987-10-21,232.889999,257.25,232.830002,253.639999,899200000,126.82
1987-10-20,216.649994,240.330002,211.699997,232.899994,1216200000,116.449997
1987-10-19,274.130005,274.130005,216.119995,216.119995,1208600000,108.059998
1987-10-16,290.220001,291.48999,273.519989,274.130005,677000000,137.065002
1987-10-15,297.059998,297.959991,290.079987,290.079987,526400000,145.039993
1987-10-14,307.359985,307.359985,297.040009,297.059998,414800000,148.529999
1987-10-13,302.480011,307.369995,302.480011,307.359985,345800000,153.679993
1987-10-12,303.149994,304.380005,299.00,302.480011,283800000,151.240005
1987-10-09,307.070007,308.200012,303.119995,303.149994,316600000,151.574997
1987-10-08,311.049988,311.940002,304.410004,307.070007,397400000,153.535004
1987-10-07,311.700012,312.019989,307.660004,311.049988,372600000,155.524994
1987-10-06,321.630005,321.630005,311.660004,311.700012,351200000,155.850006
1987-10-05,321.640015,322.329987,319.209991,321.630005,319400000,160.815002
1987-10-02,320.73999,322.73999,320.179993,321.640015,378200000,160.820007
1987-10-01,315.50,320.850006,315.50,320.73999,386400000,160.369995
1987-09-30,315.529999,316.420013,313.619995,315.50,366200000,157.75
1987-09-29,317.420013,318.920013,313.970001,315.529999,347000000,157.764999
1987-09-28,314.880005,319.670013,314.880005,317.420013,376200000,158.710007
1987-09-25,314.089996,315.01001,312.160004,314.880005,276000000,157.440002
1987-09-24,316.149994,317.100006,313.679993,314.089996,324400000,157.044998
1987-09-23,315.070007,317.160004,313.839996,316.390015,440600000,158.195007
1987-09-22,305.070007,315.089996,302.809998,315.079987,419000000,157.539993
1987-09-21,308.48999,312.179993,304.299988,305.070007,340200000,152.535004
1987-09-18,309.040009,311.470001,308.380005,308.380005,376200000,154.190002
1987-09-17,309.160004,310.690002,307.769989,309.040009,301400000,154.520004
1987-09-16,312.690002,315.220001,309.100006,309.109985,391400000,154.554993
1987-09-15,318.269989,318.309998,312.670013,312.709991,272400000,156.354996
1987-09-14,317.190002,319.140015,315.980011,318.309998,308800000,159.154999
1987-09-11,312.890015,317.829987,312.850006,317.160004,356000000,158.580002
1987-09-10,310.059998,313.540009,310.059998,312.850006,359600000,156.425003
1987-09-09,310.209991,311.890015,308.75,310.059998,329800000,155.029999
1987-09-08,312.829987,312.920013,304.48999,310.200012,485800000,155.100006
1987-09-04,316.869995,318.73999,312.76001,312.920013,258200000,156.460007
1987-09-03,318.140015,320.519989,313.470001,316.869995,330400000,158.434998
1987-09-02,318.850006,320.670013,314.920013,318.119995,399800000,159.059998
1987-09-01,325.850006,328.720001,318.079987,318.850006,387000000,159.425003
1987-08-31,322.420013,326.609985,322.26001,325.859985,331600000,162.929993
1987-08-28,326.140015,326.140015,322.399994,322.399994,312600000,161.199997
1987-08-27,329.679993,329.709991,325.980011,326.130005,327200000,163.065002
1987-08-26,332.269989,332.709991,329.459991,329.709991,392400000,164.854996
1987-08-25,329.329987,334.040009,329.309998,332.269989,427000000,166.134995
1987-08-24,331.149994,331.48999,327.600006,329.309998,298800000,164.654999
1987-08-21,331.119995,332.540009,330.529999,331.160004,379200000,165.580002
1987-08-20,327.190002,331.209991,325.329987,331.100006,393200000,165.550003
1987-08-19,324.899994,325.51001,321.75,325.329987,361800000,162.664993
1987-08-18,329.910004,329.940002,321.609985,324.910004,396800000,162.455002
1987-08-17,329.369995,330.859985,328.559998,329.940002,332200000,164.970001
1987-08-14,330.329987,331.720001,328.040009,329.380005,392200000,164.690002
1987-08-13,327.529999,331.190002,327.529999,330.339996,434200000,165.169998
1987-08-12,328.50,330.220001,326.25,327.549988,471600000,163.774994
1987-08-11,322.619995,328.670013,322.619995,328.529999,556200000,164.264999
1987-08-10,317.279999,322.640015,317.179993,322.640015,374400000,161.320007
1987-08-07,316.630005,318.410004,316.079987,317.190002,425400000,158.595001
1987-08-06,312.929993,316.640015,311.799988,316.640015,384000000,158.320007
1987-08-05,310.269989,313.959991,310.26001,312.910004,385400000,156.455002
1987-08-04,311.200012,312.100006,308.450012,310.26001,333000000,155.130005
1987-08-03,311.519989,313.679993,309.609985,311.170013,415600000,155.585007
1987-07-31,311.559998,312.369995,310.799988,311.850006,363800000,155.925003
1987-07-30,309.279999,312.100006,308.890015,311.570007,416000000,155.785004
1987-07-29,306.540009,309.190002,305.369995,309.179993,392400000,154.589996
1987-07-28,305.339996,306.730011,304.380005,306.519989,345200000,153.259995
1987-07-27,303.959991,305.470001,303.23999,305.339996,304000000,152.669998
1987-07-24,302.420013,303.940002,302.290009,303.899994,316800000,151.949997
1987-07-23,303.049988,304.299988,300.480011,302.410004,327400000,151.205002
1987-07-22,303.549988,304.049988,301.609985,303.01001,349400000,151.505005
1987-07-21,306.369995,307.309998,302.029999,303.540009,373200000,151.770004
1987-07-20,309.109985,309.119995,306.019989,306.390015,336200000,153.195007
1987-07-17,308.079987,309.570007,307.600006,309.119995,420000000,154.559998
1987-07-16,306.220001,308.079987,305.630005,308.079987,421800000,154.039993
1987-07-15,305.880005,307.429993,304.369995,305.649994,404600000,152.824997
1987-07-14,302.589996,305.899994,302.119995,305.890015,371800000,152.945007
1987-07-13,302.679993,302.709991,300.220001,302.570007,305000000,151.285004
1987-07-10,302.290009,303.109985,301.299988,302.649994,344200000,151.324997
1987-07-09,303.470001,304.420013,302.01001,302.230011,390800000,151.115005
1987-07-08,302.470001,303.670013,301.26001,303.480011,415000000,151.740005
1987-07-07,299.940002,303.970001,299.75,302.399994,401400000,151.199997
1987-07-06,300.630005,301.869995,299.290009,299.950012,310000000,149.975006
1987-07-02,297.869995,301.160004,297.859985,300.609985,309800000,150.304993
1987-07-01,298.929993,298.970001,297.309998,297.859985,314000000,148.929993
1987-06-30,303.040009,303.179993,297.809998,298.970001,331000000,149.485001
1987-06-29,302.190002,303.309998,301.720001,303.029999,285000000,151.514999
1987-06-26,303.720001,303.769989,301.399994,302.23999,301000000,151.119995
1987-06-25,300.910004,304.079987,300.890015,303.769989,347000000,151.884995
1987-06-24,302.029999,302.850006,300.230011,300.890015,307600000,150.445007
1987-06-23,303.519989,304.089996,301.109985,302.230011,388400000,151.115005
1987-06-22,300.420013,303.950012,300.420013,303.529999,356400000,151.764999
1987-06-19,298.359985,300.429993,297.839996,300.429993,441000000,150.214996
1987-06-18,297.549988,299.160004,296.040009,298.350006,337200000,149.175003
1987-06-17,297.649994,298.679993,296.570007,297.549988,369400000,148.774994
1987-06-16,296.170013,297.790009,295.50,297.649994,315600000,148.824997
1987-06-15,294.390015,297.029999,294.390015,296.170013,313800000,148.085007
1987-06-12,292.230011,295.380005,292.230011,294.390015,350200000,147.195007
1987-06-11,291.459991,292.869995,291.299988,292.230011,277800000,146.115005
1987-06-10,292.109985,295.299988,289.48999,291.459991,394800000,145.729996
1987-06-09,291.790009,292.640015,290.820007,292.070007,328400000,146.035004
1987-06-08,288.220001,292.269989,286.220001,291.779999,272800000,145.889999
1987-06-05,290.23999,290.279999,287.519989,288.220001,258200000,144.110001
1987-06-04,288.709991,290.290009,287.970001,290.23999,280600000,145.119995
1987-06-03,283.609985,288.720001,283.609985,288.720001,328400000,144.360001
1987-06-02,284.660004,286.190002,281.970001,283.609985,306800000,141.804993
1987-06-01,285.00,287.190002,284.059998,284.660004,298600000,142.330002
1987-05-29,286.459991,288.350006,284.640015,284.959991,307000000,142.479996
1987-05-28,284.429993,287.119995,281.519989,286.369995,307600000,143.184998
1987-05-27,285.48999,286.880005,284.029999,284.429993,342800000,142.214996
1987-05-26,278.26001,285.50,278.26001,285.48999,305000000,142.744995
1987-05-22,276.899994,280.040009,276.859985,278.26001,271600000,139.130005
1987-05-21,274.980011,279.440002,274.980011,276.859985,329600000,138.429993
1987-05-20,275.899994,277.920013,273.309998,274.980011,413600000,137.490005
1987-05-19,282.390015,283.309998,274.660004,275.890015,350800000,137.945007
1987-05-18,282.649994,282.809998,277.950012,282.380005,348400000,141.190002
1987-05-15,290.019989,290.019989,282.649994,282.649994,361600000,141.324997
1987-05-14,290.440002,291.630005,288.859985,290.019989,304000000,145.009995
1987-05-13,289.26001,291.220001,287.149994,290.440002,342000000,145.220001
1987-05-12,286.51001,289.350006,285.459991,289.26001,310600000,144.630005
1987-05-11,288.48999,294.529999,286.51001,286.51001,407400000,143.255005
1987-05-08,290.109985,291.470001,286.850006,288.480011,323800000,144.240005
1987-05-07,291.579987,292.880005,289.700012,290.109985,430400000,145.054993
1987-05-06,291.160004,292.279999,289.470001,291.579987,393200000,145.789993
1987-05-05,284.600006,291.540009,284.600006,291.26001,384600000,145.630005
1987-05-04,283.269989,285.369995,281.519989,284.609985,281200000,142.304993
1987-05-01,282.890015,285.190002,281.579987,283.269989,320200000,141.634995
1987-04-30,279.720001,285.779999,279.700012,283.410004,366200000,141.705002
1987-04-29,277.73999,281.829987,277.73999,279.720001,347200000,139.860001
1987-04-28,278.049988,281.670013,277.73999,277.73999,360200000,138.869995
1987-04-27,276.970001,280.700012,271.880005,278.049988,445400000,139.024994
1987-04-24,281.809998,281.809998,276.609985,276.970001,356000000,138.485001
1987-04-23,282.119995,284.859985,279.399994,281.929993,347800000,140.964996
1987-04-22,288.149994,289.019989,282.049988,282.100006,371800000,141.050003
1987-04-21,280.220001,288.160004,277.269989,288.160004,382600000,144.080002
1987-04-20,280.480011,282.48999,278.619995,280.209991,278200000,140.104996
1987-04-16,279.820007,284.369995,279.809998,280.480011,379200000,140.240005
1987-04-15,274.769989,280.540009,274.76001,279.809998,396400000,139.904999
1987-04-14,279.429993,279.51001,270.799988,274.76001,533000000,137.380005
1987-04-13,285.019989,287.089996,279.50,279.51001,362000000,139.755005
1987-04-10,284.529999,286.190002,282.609985,285.029999,339000000,142.514999
1987-04-09,288.730011,289.26001,283.079987,284.529999,360600000,142.264999
1987-04-08,288.089996,291.149994,286.609985,288.73999,359600000,144.369995
1987-04-07,293.519989,295.559998,288.019989,288.049988,372800000,144.024994
1987-04-06,291.579987,293.700012,291.50,293.630005,347400000,146.815002
1987-04-03,284.589996,292.779999,283.130005,291.50,426800000,145.75
1987-04-02,283.670013,285.640015,282.899994,284.589996,366000000,142.294998
1987-04-01,281.950012,283.690002,278.950012,283.579987,365200000,141.789993
1987-03-31,279.529999,282.470001,279.290009,282.070007,343600000,141.035004
1987-03-30,286.019989,286.040009,276.549988,279.50,416800000,139.75
1987-03-27,291.380005,291.859985,285.910004,286.040009,368800000,143.020004
1987-03-26,290.950012,293.200012,290.880005,291.320007,392000000,145.660004
1987-03-25,291.829987,292.420013,289.559998,290.940002,342600000,145.470001
1987-03-24,291.76001,292.390015,290.390015,292.059998,379800000,146.029999
1987-03-23,288.230011,291.73999,287.850006,291.730011,378200000,145.865005
1987-03-20,283.76001,288.220001,283.75,288.220001,468000000,144.110001
1987-03-19,282.779999,284.309998,282.040009,283.75,332200000,141.875
1987-03-18,282.670013,284.769989,280.709991,282.790009,396200000,141.395004
1987-03-17,277.600006,282.660004,277.529999,282.660004,354600000,141.330002
1987-03-16,279.269989,279.420013,276.140015,277.76001,269800000,138.880005
1987-03-13,280.850006,281.549988,279.299988,279.420013,301800000,139.710007
1987-03-12,280.380005,281.890015,279.299988,280.850006,349000000,140.425003
1987-03-11,280.950012,282.850006,279.179993,280.339996,373800000,140.169998
1987-03-10,278.170013,280.98999,277.630005,280.929993,349600000,140.464996
1987-03-09,280.369995,280.410004,276.720001,278.160004,330800000,139.080002
1987-03-06,280.390015,280.410004,278.609985,280.410004,363200000,140.205002
1987-03-05,278.600006,281.480011,278.600006,280.410004,410800000,140.205002
1987-03-04,273.679993,278.640015,273.679993,278.630005,396800000,139.315002
1987-03-03,272.25,273.839996,272.23999,273.690002,298400000,136.845001
1987-03-02,273.209991,274.100006,271.480011,272.369995,313400000,136.184998
1987-02-27,271.950012,273.730011,271.929993,273.190002,285600000,136.595001
1987-02-26,272.899994,273.609985,269.839996,271.929993,331600000,135.964996
1987-02-25,272.109985,274.76001,271.339996,273.089996,368200000,136.544998
1987-02-24,272.230011,272.859985,270.869995,272.130005,302600000,136.065002
1987-02-23,275.059998,275.109985,268.970001,272.209991,341000000,136.104996
1987-02-20,274.450012,275.130005,272.950012,275.059998,351600000,137.529999
1987-02-19,274.790009,275.320007,272.589996,274.440002,363000000,137.220001
1987-02-18,274.959991,277.220001,272.220001,274.790009,436400000,137.395004
1987-02-17,268.679993,274.959991,268.619995,274.959991,375600000,137.479996
1987-02-13,264.76001,269.660004,264.079987,268.670013,368800000,134.335007
1987-02-12,266.790009,267.450012,263.130005,264.859985,400800000,132.429993
1987-02-11,264.209991,267.00,264.01001,266.779999,344800000,133.389999
1987-02-10,266.98999,267.040009,262.220001,264.23999,336600000,132.119995
1987-02-09,268.700012,268.730011,265.850006,267.029999,286600000,133.514999
1987-02-06,270.029999,270.649994,268.420013,268.730011,368200000,134.365005
1987-02-05,268.179993,270.920013,267.480011,270.100006,513400000,135.050003
1987-02-04,264.630005,268.119995,263.98999,268.109985,444800000,134.054993
1987-02-03,265.549988,267.029999,264.609985,264.640015,396200000,132.320007
1987-02-02,262.920013,266.480011,261.950012,265.529999,354800000,132.764999
1987-01-30,263.049988,263.329987,260.149994,262.959991,326800000,131.479996
1987-01-29,264.390015,266.089996,261.190002,263.209991,410600000,131.604996
1987-01-28,263.019989,264.950012,261.290009,264.359985,391600000,132.179993
1987-01-27,259.279999,263.910004,259.269989,263.00,384600000,131.50
1987-01-26,259.019989,260.160004,256.809998,259.279999,277800000,129.639999
1987-01-23,263.470001,270.929993,257.320007,259.01001,604800000,129.505005
1987-01-22,257.109985,263.529999,256.679993,263.480011,377400000,131.740005
1987-01-21,257.670013,259.869995,255.929993,257.130005,368400000,128.565002
1987-01-20,257.809998,259.880005,256.279999,257.690002,449600000,128.845001
1987-01-19,253.619995,257.859985,251.509995,257.799988,325600000,128.899994
1987-01-16,252.320007,254.360001,251.610001,253.679993,436800000,126.839996
1987-01-15,248.889999,253.990005,248.889999,252.360001,506200000,126.18
1987-01-14,245.759995,249.029999,245.580002,248.889999,428400000,124.445
1987-01-13,246.649994,246.669998,245.220001,245.75,341800000,122.875
1987-01-12,245.440002,247.710007,244.330002,246.669998,368400000,123.334999
1987-01-09,243.990005,246.009995,242.830002,245.449997,386000000,122.724998
1987-01-08,242.850006,244.00,242.360001,244.00,389000000,122.00
1987-01-07,240.889999,243.440002,240.649994,242.850006,381800000,121.425003
1987-01-06,240.690002,242.389999,240.419998,240.889999,378600000,120.445
1987-01-05,235.179993,241.070007,235.179993,240.619995,363800000,120.309998
1987-01-02,231.089996,235.389999,231.089996,235.179993,183760000,117.589996
1986-12-31,232.759995,233.479996,230.350006,231.089996,278400000,115.544998
1986-12-30,233.690002,233.699997,232.210007,232.75,252400000,116.375
1986-12-29,235.850006,235.899994,233.380005,233.699997,199600000,116.849998
1986-12-26,235.789993,236.179993,235.720001,235.899994,97720000,117.949997
1986-12-24,235.279999,236.380005,234.830002,235.800003,190820000,117.900002
1986-12-23,237.100006,237.100006,234.710007,235.279999,377400000,117.639999
1986-12-22,238.460007,238.460007,236.119995,237.100006,315200000,118.550003
1986-12-19,235.270004,238.880005,234.25,238.509995,489400000,119.254997
1986-12-18,236.460007,236.460007,234.809998,235.270004,310800000,117.635002
1986-12-17,238.75,238.75,235.970001,236.509995,297600000,118.254997
1986-12-16,236.949997,238.880005,236.169998,238.789993,314000000,119.394997
1986-12-15,235.399994,237.039993,233.289993,237.00,296400000,118.50
1986-12-12,236.169998,236.490005,235.110001,235.399994,253200000,117.699997
1986-12-11,238.779999,238.800003,235.110001,236.179993,272000000,118.089996
1986-12-10,236.910004,239.259995,236.570007,238.779999,279400000,119.389999
1986-12-09,238.669998,238.779999,236.820007,236.919998,257400000,118.459999
1986-12-08,238.080002,239.839996,235.960007,238.669998,318000000,119.334999
1986-12-05,239.860001,240.830002,237.470001,238.070007,279600000,119.035004
1986-12-04,241.00,241.339996,239.649994,239.869995,313800000,119.934998
1986-12-03,240.940002,242.039993,240.229996,241.00,400200000,120.50
1986-12-02,235.979996,240.949997,235.979996,240.949997,460800000,120.474998
1986-12-01,236.059998,236.059998,232.619995,235.979996,267600000,117.989998
1986-11-28,236.070007,236.279999,235.179993,236.059998,187060000,118.029999
1986-11-26,235.919998,236.529999,234.970001,236.059998,304000000,118.029999
1986-11-25,235.380005,235.960007,233.949997,235.919998,309200000,117.959999
1986-11-24,233.679993,235.929993,232.839996,235.389999,301600000,117.695
1986-11-21,229.970001,234.139999,229.660004,233.679993,401400000,116.839996
1986-11-20,225.429993,230.039993,225.429993,230.029999,316200000,115.014999
1986-11-19,223.809998,225.789993,222.940002,225.419998,366600000,112.709999
1986-11-18,229.160004,229.320007,223.520004,223.830002,370600000,111.915001
1986-11-17,229.839996,230.649994,227.850006,229.139999,266600000,114.57
1986-11-14,228.240005,229.860001,227.210007,229.839996,344200000,114.919998
1986-11-13,232.199997,232.229996,228.240005,228.240005,328000000,114.120003
1986-11-12,232.720001,233.380005,231.199997,232.199997,324400000,116.099998
1986-11-11,231.889999,232.770004,231.740005,232.720001,237000000,116.360001
1986-11-10,231.529999,232.050003,230.300003,231.889999,240400000,115.945
1986-11-07,231.610001,232.029999,230.600006,231.529999,284600000,115.764999
1986-11-06,232.369995,232.869995,229.759995,231.610001,330600000,115.805
1986-11-05,232.070007,232.789993,230.789993,232.369995,366400000,116.184998
1986-11-04,231.949997,232.440002,230.380005,232.070007,326400000,116.035004
1986-11-03,229.520004,231.949997,229.449997,231.949997,276400000,115.974998
1986-10-31,229.240005,230.210007,228.720001,229.520004,294400000,114.760002
1986-10-30,226.399994,229.679993,226.399994,229.240005,388400000,114.620003
1986-10-29,225.139999,226.860001,224.789993,226.399994,328800000,113.199997
1986-10-28,225.259995,226.509995,224.729996,225.139999,291800000,112.57
1986-10-27,224.699997,225.360001,223.070007,225.259995,266400000,112.629997
1986-10-24,226.029999,226.660004,224.699997,224.699997,275000000,112.349998
1986-10-23,222.949997,226.619995,222.949997,226.029999,301800000,113.014999
1986-10-22,222.589996,223.470001,222.429993,222.949997,228000000,111.474998
1986-10-21,222.350006,223.100006,221.470001,222.589996,220000000,111.294998
1986-10-20,224.919998,224.919998,221.169998,222.350006,218000000,111.175003
1986-10-17,226.080002,226.080002,223.979996,224.919998,248200000,112.459999
1986-10-16,225.339996,226.679993,224.949997,226.080002,313800000,113.040001
1986-10-15,221.440002,225.50,221.360001,225.339996,288600000,112.669998
1986-10-14,221.889999,222.559998,220.179993,221.440002,233600000,110.720001
1986-10-13,221.470001,221.899994,220.820007,221.889999,109980000,110.945
1986-10-10,221.770004,222.410004,221.199997,221.470001,210200000,110.735001
1986-10-09,223.380005,224.880005,221.580002,221.770004,306800000,110.885002
1986-10-08,221.419998,223.589996,220.470001,223.339996,283400000,111.669998
1986-10-07,222.380005,222.820007,220.630005,221.419998,250200000,110.709999
1986-10-06,221.130005,223.089996,220.610001,222.380005,176500000,111.190002
1986-10-03,221.889999,224.059998,220.080002,221.130005,256200000,110.565002
1986-10-02,221.589996,222.490005,220.830002,221.889999,256200000,110.945
1986-10-01,219.619995,222.850006,219.619995,221.589996,287200000,110.794998
1986-09-30,217.979996,221.759995,217.979996,219.619995,249800000,109.809998
1986-09-29,219.789993,219.789993,215.910004,217.979996,231200000,108.989998
1986-09-26,219.220001,221.210007,218.110001,219.789993,230600000,109.894997
1986-09-25,224.029999,224.029999,218.25,219.210007,268600000,109.605003
1986-09-24,223.669998,225.029999,223.240005,224.029999,269200000,112.014999
1986-09-23,223.190002,223.949997,222.520004,223.669998,265200000,111.834999
1986-09-22,220.880005,223.190002,220.880005,223.190002,252200000,111.595001
1986-09-19,222.330002,222.330002,220.229996,220.880005,307800000,110.440002
1986-09-18,220.880005,222.339996,219.50,222.330002,264400000,111.165001
1986-09-17,221.809998,223.520004,220.759995,220.880005,282000000,110.440002
1986-09-16,221.690002,221.809998,218.119995,221.809998,262400000,110.904999
1986-09-15,220.210007,222.509995,219.039993,221.690002,311200000,110.845001
1986-09-12,224.139999,224.610001,218.729996,220.169998,481000000,110.084999
1986-09-11,234.759995,234.759995,223.660004,224.160004,475200000,112.080002
1986-09-10,235.440002,235.539993,233.779999,234.759995,280600000,117.379997
1986-09-09,235.380005,237.509995,234.570007,235.440002,275000000,117.720001
1986-09-08,236.410004,236.410004,234.190002,235.380005,306600000,117.690002
1986-09-05,238.779999,239.539993,235.990005,236.410004,361200000,118.205002
1986-09-04,234.309998,238.990005,234.259995,238.800003,378800000,119.400002
1986-09-03,232.75,234.330002,231.679993,234.309998,308600000,117.154999
1986-09-02,237.320007,237.509995,232.259995,232.75,271000000,116.375
1986-08-29,237.619995,238.809998,236.080002,237.320007,250600000,118.660004
1986-08-28,238.169998,238.240005,236.440002,237.619995,250200000,118.809998
1986-08-27,237.639999,239.369995,237.380005,238.169998,286600000,119.084999
1986-08-26,232.679993,237.699997,232.679993,237.639999,313200000,118.82
1986-08-25,234.419998,234.539993,232.449997,232.679993,208800000,116.339996
1986-08-22,233.699997,234.669998,233.279999,234.419998,236200000,117.209999
1986-08-21,234.139999,235.100006,233.080002,233.699997,270400000,116.849998
1986-08-20,230.940002,234.139999,230.919998,234.139999,313200000,117.07
1986-08-19,231.960007,232.240005,230.440002,230.940002,218600000,115.470001
1986-08-18,231.570007,232.419998,230.169998,231.960007,225600000,115.980003
1986-08-15,231.389999,231.860001,230.309998,231.570007,247000000,115.785004
1986-08-14,231.070007,232.110001,230.570007,231.389999,247600000,115.695
1986-08-13,228.970001,231.979996,228.470001,231.070007,312800000,115.535004
1986-08-12,226.270004,228.970001,225.850006,228.970001,263400000,114.485001
1986-08-11,222.669998,226.940002,222.570007,226.270004,251200000,113.135002
1986-08-08,222.910004,224.059998,222.110001,222.669998,212600000,111.334999
1986-08-07,222.899994,223.880005,222.210007,222.910004,244800000,111.455002
1986-08-06,223.050003,223.350006,221.389999,222.899994,255000000,111.449997
1986-08-05,222.100006,224.350006,222.070007,223.050003,306200000,111.525002
1986-08-04,220.460007,223.050003,217.800003,222.100006,260000000,111.050003
1986-08-01,222.160004,222.860001,220.190002,220.460007,229800000,110.230003
1986-07-31,222.949997,223.360001,221.860001,222.160004,225400000,111.080002
1986-07-30,220.369995,223.729996,218.830002,222.949997,293400000,111.474998
1986-07-29,221.570007,221.759995,220.110001,220.369995,231400000,110.184998
1986-07-28,226.139999,226.169998,221.039993,221.75,256000000,110.875
